detection_datetime,transmitter_id,tagging_project_name,species_common_name,species_scientific_name,animal_sex,receiver_project_name,installation_name,station_name,receiver_name,receiver_deployment_longitude,receiver_deployment_latitude,transmitter_sensor_type,transmitter_type,transmitter_estimated_battery_life,transmitter_deployment_longitude,transmitter_deployment_latitude,transmitter_deployment_datetime
3/10/2023 17:33,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:59,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:53,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:51,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:45,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:43,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:42,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:39,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:38,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:35,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:33,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:32,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:30,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:29,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:27,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 16:26,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:59,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:22,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:20,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:18,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:17,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:15,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:13,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:11,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:10,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:09,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:07,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:06,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:04,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 15:02,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 6:17,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 6:15,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 6:13,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 6:10,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 6:08,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 6:06,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 6:04,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 6:02,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 6:00,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:58,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:56,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:54,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:52,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:50,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:49,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:45,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:43,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:37,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:32,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:29,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:27,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 5:26,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:50,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:48,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:47,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:45,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:43,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:41,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:37,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:35,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:33,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:30,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:29,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:27,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 3:05,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 1:13,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 1:09,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
3/10/2023 1:08,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
2/10/2023 23:43,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
